source,target,bitwidth,n_iter,t_error_p2pl
source_2025-12-12_13.00.34/19,target_bolt-5_id-10140.pcd,12,50,19.421308091902013
source_2025-12-12_13.00.34/19,target_bolt-5_id-10140.pcd,13,2,23.533990082846305
source_2025-12-12_13.00.34/19,target_bolt-5_id-10140.pcd,13,5,20.31209966488436
source_2025-12-12_13.00.34/19,target_bolt-5_id-10140.pcd,13,10,20.109514015048838
source_2025-12-12_13.00.34/19,target_bolt-5_id-10140.pcd,13,20,19.99798474372797
source_2025-12-12_13.00.34/19,target_bolt-5_id-10140.pcd,13,50,19.770040620831328
source_2025-12-12_13.00.34/19,target_bolt-5_id-10140.pcd,14,2,22.929258324330732
source_2025-12-12_13.00.34/19,target_bolt-5_id-10140.pcd,14,5,20.094641438196163
source_2025-12-12_13.00.34/19,target_bolt-5_id-10140.pcd,14,10,20.079956356845656
source_2025-12-12_13.00.34/19,target_bolt-5_id-10140.pcd,14,20,20.063746306806134
source_2025-12-12_13.00.34/19,target_bolt-5_id-10140.pcd,14,50,19.899500694749715
source_2025-12-12_13.00.34/19,target_bolt-5_id-10140.pcd,15,2,22.77927267672294
source_2025-12-12_13.00.34/19,target_bolt-5_id-10140.pcd,15,5,20.058002910533986
source_2025-12-12_13.00.34/19,target_bolt-5_id-10140.pcd,15,10,20.09494337592223
source_2025-12-12_13.00.34/19,target_bolt-5_id-10140.pcd,15,20,20.052750008843383
source_2025-12-12_13.00.34/19,target_bolt-5_id-10140.pcd,15,50,19.982171376823864
source_2025-12-12_13.00.34/19,target_bolt-5_id-10140.pcd,16,2,22.790155225115576
source_2025-12-12_13.00.34/19,target_bolt-5_id-10140.pcd,16,5,20.002871190691614
source_2025-12-12_13.00.34/19,target_bolt-5_id-10140.pcd,16,10,20.092781521061898
source_2025-12-12_13.00.34/19,target_bolt-5_id-10140.pcd,16,20,20.062828663698763
source_2025-12-12_13.00.34/19,target_bolt-5_id-10140.pcd,16,50,20.001709874274486
source_2025-12-12_13.00.34/19,target_bolt-3_id-9992.pcd,10,2,13.636757526498537
source_2025-12-12_13.00.34/19,target_bolt-3_id-9992.pcd,10,5,9.154502945741873
source_2025-12-12_13.00.34/19,target_bolt-3_id-9992.pcd,10,10,7.958809216413753
source_2025-12-12_13.00.34/19,target_bolt-3_id-9992.pcd,10,20,8.094680483437768
source_2025-12-12_13.00.34/19,target_bolt-3_id-9992.pcd,10,50,8.936110287712383
source_2025-12-12_13.00.34/19,target_bolt-3_id-9992.pcd,11,2,14.051473511929762
source_2025-12-12_13.00.34/19,target_bolt-3_id-9992.pcd,11,5,9.05457473411537
source_2025-12-12_13.00.34/19,target_bolt-3_id-9992.pcd,11,10,7.724208634817169
source_2025-12-12_13.00.34/19,target_bolt-3_id-9992.pcd,11,20,7.527431211404178
source_2025-12-12_13.00.34/19,target_bolt-3_id-9992.pcd,11,50,7.567224881081817
source_2025-12-12_13.00.34/19,target_bolt-3_id-9992.pcd,12,2,11.225176030210504
source_2025-12-12_13.00.34/19,target_bolt-3_id-9992.pcd,12,5,8.558764847067783
source_2025-12-12_13.00.34/19,target_bolt-3_id-9992.pcd,12,10,7.762534964903416
source_2025-12-12_13.00.34/19,target_bolt-3_id-9992.pcd,12,20,7.358342206005426
source_2025-12-12_13.00.34/19,target_bolt-3_id-9992.pcd,12,50,7.193194737678302
source_2025-12-12_13.00.34/19,target_bolt-3_id-9992.pcd,13,2,11.16787913774521
source_2025-12-12_13.00.34/19,target_bolt-3_id-9992.pcd,13,5,8.49189641889261
source_2025-12-12_13.00.34/19,target_bolt-3_id-9992.pcd,13,10,7.749632997709245
source_2025-12-12_13.00.34/19,target_bolt-3_id-9992.pcd,13,20,7.23822230028596
source_2025-12-12_13.00.34/19,target_bolt-3_id-9992.pcd,13,50,7.149531462318198
source_2025-12-12_13.00.34/19,target_bolt-3_id-9992.pcd,14,2,10.852244259902585
source_2025-12-12_13.00.34/19,target_bolt-3_id-9992.pcd,14,5,8.515692511852855
source_2025-12-12_13.00.34/19,target_bolt-3_id-9992.pcd,14,10,7.7843539427467014
source_2025-12-12_13.00.34/19,target_bolt-3_id-9992.pcd,14,20,7.236322051181961
source_2025-12-12_13.00.34/19,target_bolt-3_id-9992.pcd,14,50,7.106574275791765
source_2025-12-12_13.00.34/19,target_bolt-3_id-9992.pcd,15,2,10.675703548257884
source_2025-12-12_13.00.34/19,target_bolt-3_id-9992.pcd,15,5,8.509183556874197
source_2025-12-12_13.00.34/19,target_bolt-3_id-9992.pcd,15,10,7.795991664637549
source_2025-12-12_13.00.34/19,target_bolt-3_id-9992.pcd,15,20,7.2271174125729365
source_2025-12-12_13.00.34/19,target_bolt-3_id-9992.pcd,15,50,7.041820378045789
source_2025-12-12_13.00.34/19,target_bolt-3_id-9992.pcd,16,2,10.555766317765928
source_2025-12-12_13.00.34/19,target_bolt-3_id-9992.pcd,16,5,8.46206663613666
source_2025-12-12_13.00.34/19,target_bolt-3_id-9992.pcd,16,10,7.79103046326989
source_2025-12-12_13.00.34/19,target_bolt-3_id-9992.pcd,16,20,7.226896309613343
source_2025-12-12_13.00.34/19,target_bolt-3_id-9992.pcd,16,50,7.111986336874352
source_2025-12-12_13.00.34/08,target_bolt-4_id-10066.pcd,10,2,19.250069720783053
source_2025-12-12_13.00.34/08,target_bolt-4_id-10066.pcd,10,5,13.163955192869045
source_2025-12-12_13.00.34/08,target_bolt-4_id-10066.pcd,10,10,11.511263479012502
source_2025-12-12_13.00.34/08,target_bolt-4_id-10066.pcd,10,20,11.167890695149916
source_2025-12-12_13.00.34/08,target_bolt-4_id-10066.pcd,10,50,12.93251278506285
source_2025-12-12_13.00.34/08,target_bolt-4_id-10066.pcd,11,2,14.68656764960896
source_2025-12-12_13.00.34/08,target_bolt-4_id-10066.pcd,11,5,12.526355843018024
source_2025-12-12_13.00.34/08,target_bolt-4_id-10066.pcd,11,10,12.138247745166405
source_2025-12-12_13.00.34/08,target_bolt-4_id-10066.pcd,11,20,11.92562005108988
source_2025-12-12_13.00.34/08,target_bolt-4_id-10066.pcd,11,50,12.780504710819189
source_2025-12-12_13.00.34/08,target_bolt-4_id-10066.pcd,12,2,14.919829208595932
source_2025-12-12_13.00.34/08,target_bolt-4_id-10066.pcd,12,5,12.647422256372638
source_2025-12-12_13.00.34/08,target_bolt-4_id-10066.pcd,12,10,12.32523224827585
source_2025-12-12_13.00.34/08,target_bolt-4_id-10066.pcd,12,20,12.254800916075405
source_2025-12-12_13.00.34/08,target_bolt-4_id-10066.pcd,12,50,12.600519911479832
source_2025-12-12_13.00.34/08,target_bolt-4_id-10066.pcd,13,2,18.01167000878417
source_2025-12-12_13.00.34/08,target_bolt-4_id-10066.pcd,13,5,13.299857013813973
source_2025-12-12_13.00.34/08,target_bolt-4_id-10066.pcd,13,10,12.435542018192715
source_2025-12-12_13.00.34/08,target_bolt-4_id-10066.pcd,13,20,12.345801614775585
source_2025-12-12_13.00.34/08,target_bolt-4_id-10066.pcd,13,50,12.49735587439666
source_2025-12-12_13.00.34/08,target_bolt-4_id-10066.pcd,14,2,16.1340155323048
source_2025-12-12_13.00.34/08,target_bolt-4_id-10066.pcd,14,5,12.81531750959813
source_2025-12-12_13.00.34/08,target_bolt-4_id-10066.pcd,14,10,12.388055712103457
source_2025-12-12_13.00.34/08,target_bolt-4_id-10066.pcd,14,20,12.352301378957723
source_2025-12-12_13.00.34/08,target_bolt-4_id-10066.pcd,14,50,12.474968423802782
source_2025-12-12_13.00.34/08,target_bolt-4_id-10066.pcd,15,2,16.760745443735807
source_2025-12-12_13.00.34/08,target_bolt-4_id-10066.pcd,15,5,12.961510919330998
source_2025-12-12_13.00.34/08,target_bolt-4_id-10066.pcd,15,10,12.39829425645422
source_2025-12-12_13.00.34/08,target_bolt-4_id-10066.pcd,15,20,12.366345771734624
source_2025-12-12_13.00.34/08,target_bolt-4_id-10066.pcd,15,50,12.449641787159411
source_2025-12-12_13.00.34/08,target_bolt-4_id-10066.pcd,16,2,17.62821661565583
source_2025-12-12_13.00.34/08,target_bolt-4_id-10066.pcd,16,5,13.095372805546079
source_2025-12-12_13.00.34/08,target_bolt-4_id-10066.pcd,16,10,12.404526022511858
source_2025-12-12_13.00.34/08,target_bolt-4_id-10066.pcd,16,20,12.368216253126251
source_2025-12-12_13.00.34/08,target_bolt-4_id-10066.pcd,16,50,12.393510803138978
source_2025-12-12_13.00.34/08,target_bolt-3_id-9983.pcd,10,2,5.3977703929358265
source_2025-12-12_13.00.34/08,target_bolt-3_id-9983.pcd,10,5,4.078525456850443
source_2025-12-12_13.00.34/08,target_bolt-3_id-9983.pcd,10,10,3.5983744683496894
source_2025-12-12_13.00.34/08,target_bolt-3_id-9983.pcd,10,20,3.4545533737229115
source_2025-12-12_13.00.34/08,target_bolt-3_id-9983.pcd,10,50,4.0277474952137196
source_2025-12-12_13.00.34/08,target_bolt-3_id-9983.pcd,11,2,15.277209814225557
source_2025-12-12_13.00.34/08,target_bolt-3_id-9983.pcd,11,5,8.5431487769933
source_2025-12-12_13.00.34/08,target_bolt-3_id-9983.pcd,11,10,4.326163459547943
source_2025-12-12_13.00.34/08,target_bolt-3_id-9983.pcd,11,20,3.3659835817843153
source_2025-12-12_13.00.34/08,target_bolt-3_id-9983.pcd,11,50,3.314976888433846
source_2025-12-12_13.00.34/08,target_bolt-3_id-9983.pcd,12,2,8.255904393414
source_2025-12-12_13.00.34/08,target_bolt-3_id-9983.pcd,12,5,5.286898509300262
source_2025-12-12_13.00.34/08,target_bolt-3_id-9983.pcd,12,10,3.8101419826045877
source_2025-12-12_13.00.34/08,target_bolt-3_id-9983.pcd,12,20,3.5584797998644238
source_2025-12-12_13.00.34/08,target_bolt-3_id-9983.pcd,12,50,3.2539673308341883
source_2025-12-12_13.00.34/08,target_bolt-3_id-9983.pcd,13,2,7.402355041028242
source_2025-12-12_13.00.34/08,target_bolt-3_id-9983.pcd,13,5,4.942465310604517
source_2025-12-12_13.00.34/08,target_bolt-3_id-9983.pcd,13,10,3.8299506453893546
source_2025-12-12_13.00.34/08,target_bolt-3_id-9983.pcd,13,20,3.5761067834547284
source_2025-12-12_13.00.34/08,target_bolt-3_id-9983.pcd,13,50,3.381848595839469
source_2025-12-12_13.00.34/08,target_bolt-3_id-9983.pcd,14,2,7.798999711885594
source_2025-12-12_13.00.34/08,target_bolt-3_id-9983.pcd,14,5,5.105062685281564
source_2025-12-12_13.00.34/08,target_bolt-3_id-9983.pcd,14,10,3.868572771129314
source_2025-12-12_13.00.34/08,target_bolt-3_id-9983.pcd,14,20,3.6145012265597507
source_2025-12-12_13.00.34/08,target_bolt-3_id-9983.pcd,14,50,3.4720334743147996
source_2025-12-12_13.00.34/08,target_bolt-3_id-9983.pcd,15,2,7.000503043972602
source_2025-12-12_13.00.34/08,target_bolt-3_id-9983.pcd,15,5,4.741834148541989
source_2025-12-12_13.00.34/08,target_bolt-3_id-9983.pcd,15,10,3.8337506388524103
source_2025-12-12_13.00.34/08,target_bolt-3_id-9983.pcd,15,20,3.610943579680733
source_2025-12-12_13.00.34/08,target_bolt-3_id-9983.pcd,15,50,3.5332628086384306
source_2025-12-12_13.00.34/08,target_bolt-3_id-9983.pcd,16,2,9.977962419135173
source_2025-12-12_13.00.34/08,target_bolt-3_id-9983.pcd,16,5,5.4691807222834194
source_2025-12-12_13.00.34/08,target_bolt-3_id-9983.pcd,16,10,3.8841650269477417
source_2025-12-12_13.00.34/08,target_bolt-3_id-9983.pcd,16,20,3.612927028957549
source_2025-12-12_13.00.34/08,target_bolt-3_id-9983.pcd,16,50,3.5434426825561003
source_2025-12-12_13.00.34/08,target_bolt-3_id-9982.pcd,10,2,22.18231212235832
source_2025-12-12_13.00.34/08,target_bolt-3_id-9982.pcd,10,5,8.222164864850592
source_2025-12-12_13.00.34/08,target_bolt-3_id-9982.pcd,10,10,2.4735297199808346
source_2025-12-12_13.00.34/08,target_bolt-3_id-9982.pcd,10,20,1.920669354044744
source_2025-12-12_13.00.34/08,target_bolt-3_id-9982.pcd,10,50,3.436284835486248
source_2025-12-12_13.00.34/08,target_bolt-3_id-9982.pcd,11,2,3.9133935504252184
source_2025-12-12_13.00.34/08,target_bolt-3_id-9982.pcd,11,5,2.3399233720303934
source_2025-12-12_13.00.34/08,target_bolt-3_id-9982.pcd,11,10,2.179808828205501
source_2025-12-12_13.00.34/08,target_bolt-3_id-9982.pcd,11,20,1.76909280546831
source_2025-12-12_13.00.34/08,target_bolt-3_id-9982.pcd,11,50,2.2868200491332704
source_2025-12-12_13.00.34/08,target_bolt-3_id-9982.pcd,12,2,3.418484540802237
source_2025-12-12_13.00.34/08,target_bolt-3_id-9982.pcd,12,5,2.0227486883159838
source_2025-12-12_13.00.34/08,target_bolt-3_id-9982.pcd,12,10,1.6808002415065717
source_2025-12-12_13.00.34/08,target_bolt-3_id-9982.pcd,12,20,1.5835323797743266
source_2025-12-12_13.00.34/08,target_bolt-3_id-9982.pcd,12,50,1.786647731211183
source_2025-12-12_13.00.34/08,target_bolt-3_id-9982.pcd,13,2,4.118863352771152
source_2025-12-12_13.00.34/08,target_bolt-3_id-9982.pcd,13,5,2.3763684392912987
source_2025-12-12_13.00.34/08,target_bolt-3_id-9982.pcd,13,10,1.8033533115510831
source_2025-12-12_13.00.34/08,target_bolt-3_id-9982.pcd,13,20,1.5579224205580866
source_2025-12-12_13.00.34/08,target_bolt-3_id-9982.pcd,13,50,1.6001435696953592
source_2025-12-12_13.00.34/08,target_bolt-3_id-9982.pcd,14,2,3.2748733163499266
source_2025-12-12_13.00.34/08,target_bolt-3_id-9982.pcd,14,5,2.0323023126629374
source_2025-12-12_13.00.34/08,target_bolt-3_id-9982.pcd,14,10,1.6861417345821479
source_2025-12-12_13.00.34/08,target_bolt-3_id-9982.pcd,14,20,1.5315355736562453
source_2025-12-12_13.00.34/08,target_bolt-3_id-9982.pcd,14,50,1.5195676413655679
source_2025-12-12_13.00.34/08,target_bolt-3_id-9982.pcd,15,2,3.143843238428186
source_2025-12-12_13.00.34/08,target_bolt-3_id-9982.pcd,15,5,2.045911890954433
source_2025-12-12_13.00.34/08,target_bolt-3_id-9982.pcd,15,10,1.7396878569274559
source_2025-12-12_13.00.34/08,target_bolt-3_id-9982.pcd,15,20,1.5506233150872382
source_2025-12-12_13.00.34/08,target_bolt-3_id-9982.pcd,15,50,1.5039914751103052
source_2025-12-12_13.00.34/08,target_bolt-3_id-9982.pcd,16,2,3.10488362201494
source_2025-12-12_13.00.34/08,target_bolt-3_id-9982.pcd,16,5,1.9980010656513818
source_2025-12-12_13.00.34/08,target_bolt-3_id-9982.pcd,16,10,1.6728690937483246
source_2025-12-12_13.00.34/08,target_bolt-3_id-9982.pcd,16,20,1.5257670607423572
source_2025-12-12_13.00.34/08,target_bolt-3_id-9982.pcd,16,50,1.5011709267119142
source_2025-12-12_13.00.34/08,target_bolt-3_id-10045.pcd,10,2,4.261109959918464
source_2025-12-12_13.00.34/08,target_bolt-3_id-10045.pcd,10,5,3.1114355638858053
source_2025-12-12_13.00.34/08,target_bolt-3_id-10045.pcd,10,10,2.9810514582162955
source_2025-12-12_13.00.34/08,target_bolt-3_id-10045.pcd,10,20,3.430449528412601
source_2025-12-12_13.00.34/08,target_bolt-3_id-10045.pcd,10,50,6.7130238393560315
source_2025-12-12_13.00.34/08,target_bolt-3_id-10045.pcd,11,2,6.649284454389858
source_2025-12-12_13.00.34/08,target_bolt-3_id-10045.pcd,11,5,3.4125151555148783
source_2025-12-12_13.00.34/08,target_bolt-3_id-10045.pcd,11,10,2.4871782816323242
source_2025-12-12_13.00.34/08,target_bolt-3_id-10045.pcd,11,20,2.6119835979415593
source_2025-12-12_13.00.34/08,target_bolt-3_id-10045.pcd,11,50,4.032425284562501
source_2025-12-12_13.00.34/08,target_bolt-3_id-10045.pcd,12,2,6.914830349500027
source_2025-12-12_13.00.34/08,target_bolt-3_id-10045.pcd,12,5,3.1115206121978933
source_2025-12-12_13.00.34/08,target_bolt-3_id-10045.pcd,12,10,2.2239250799045926
source_2025-12-12_13.00.34/08,target_bolt-3_id-10045.pcd,12,20,2.2614275128799908
source_2025-12-12_13.00.34/08,target_bolt-3_id-10045.pcd,12,50,2.9656039015273357
source_2025-12-12_13.00.34/08,target_bolt-3_id-10045.pcd,13,2,4.069398718962279
source_2025-12-12_13.00.34/08,target_bolt-3_id-10045.pcd,13,5,2.580812260010759
source_2025-12-12_13.00.34/08,target_bolt-3_id-10045.pcd,13,10,2.2638547815546617
source_2025-12-12_13.00.34/08,target_bolt-3_id-10045.pcd,13,20,2.230922416504469
source_2025-12-12_13.00.34/08,target_bolt-3_id-10045.pcd,13,50,2.5137691574983827
source_2025-12-12_13.00.34/08,target_bolt-3_id-10045.pcd,14,2,4.077749197007495
source_2025-12-12_13.00.34/08,target_bolt-3_id-10045.pcd,14,5,2.549472479055422
source_2025-12-12_13.00.34/08,target_bolt-3_id-10045.pcd,14,10,2.2446497964671455
source_2025-12-12_13.00.34/08,target_bolt-3_id-10045.pcd,14,20,2.2719244219927437
source_2025-12-12_13.00.34/08,target_bolt-3_id-10045.pcd,14,50,2.3775407906912576
source_2025-12-12_13.00.34/08,target_bolt-3_id-10045.pcd,15,2,3.8534388901927112
source_2025-12-12_13.00.34/08,target_bolt-3_id-10045.pcd,15,5,2.4813925926258236
source_2025-12-12_13.00.34/08,target_bolt-3_id-10045.pcd,15,10,2.2755730139640504
source_2025-12-12_13.00.34/08,target_bolt-3_id-10045.pcd,15,20,2.2666227669560217
source_2025-12-12_13.00.34/08,target_bolt-3_id-10045.pcd,15,50,2.321423790541332
source_2025-12-12_13.00.34/08,target_bolt-3_id-10045.pcd,16,2,3.7533560041072733
source_2025-12-12_13.00.34/08,target_bolt-3_id-10045.pcd,16,5,2.4404051016588078
source_2025-12-12_13.00.34/08,target_bolt-3_id-10045.pcd,16,10,2.2581866643697635
source_2025-12-12_13.00.34/08,target_bolt-3_id-10045.pcd,16,20,2.2642399491364187
source_2025-12-12_13.00.34/08,target_bolt-3_id-10045.pcd,16,50,2.3025969989412687
source_2025-12-12_13.00.34/08,target_bolt-3_id-10002.pcd,10,2,9.622579141498882
source_2025-12-12_13.00.34/08,target_bolt-3_id-10002.pcd,10,5,9.28209320688628
source_2025-12-12_13.00.34/08,target_bolt-3_id-10002.pcd,10,10,9.916248171055605
source_2025-12-12_13.00.34/08,target_bolt-3_id-10002.pcd,10,20,9.833743481730451
source_2025-12-12_13.00.34/08,target_bolt-3_id-10002.pcd,10,50,9.74722784772293
source_2025-12-12_13.00.34/08,target_bolt-3_id-10002.pcd,11,2,13.313382515528202
source_2025-12-12_13.00.34/08,target_bolt-3_id-10002.pcd,11,5,10.849454959162836
source_2025-12-12_13.00.34/08,target_bolt-3_id-10002.pcd,11,10,10.26597232507324
source_2025-12-12_13.00.34/08,target_bolt-3_id-10002.pcd,11,20,10.135742760708533
source_2025-12-12_13.00.34/08,target_bolt-3_id-10002.pcd,11,50,9.756234675547919
source_2025-12-12_13.00.34/08,target_bolt-3_id-10002.pcd,12,2,12.357687661838305
source_2025-12-12_13.00.34/08,target_bolt-3_id-10002.pcd,12,5,10.750203747225578
source_2025-12-12_13.00.34/08,target_bolt-3_id-10002.pcd,12,10,10.167467001803416
source_2025-12-12_13.00.34/08,target_bolt-3_id-10002.pcd,12,20,10.104188527807523
source_2025-12-12_13.00.34/08,target_bolt-3_id-10002.pcd,12,50,9.868596100152164
source_2025-12-12_13.00.34/08,target_bolt-3_id-10002.pcd,13,2,9.839759744690358
source_2025-12-12_13.00.34/08,target_bolt-3_id-10002.pcd,13,5,9.799682915059346
source_2025-12-12_13.00.34/08,target_bolt-3_id-10002.pcd,13,10,9.89726228210615
source_2025-12-12_13.00.34/08,target_bolt-3_id-10002.pcd,13,20,10.158842820398574
source_2025-12-12_13.00.34/08,target_bolt-3_id-10002.pcd,13,50,9.941348711620023
source_2025-12-12_13.00.34/08,target_bolt-3_id-10002.pcd,14,2,10.279439619178968
source_2025-12-12_13.00.34/08,target_bolt-3_id-10002.pcd,14,5,9.971843752731163
source_2025-12-12_13.00.34/08,target_bolt-3_id-10002.pcd,14,10,9.924460054987442
source_2025-12-12_13.00.34/08,target_bolt-3_id-10002.pcd,14,20,10.135018101166802
source_2025-12-12_13.00.34/08,target_bolt-3_id-10002.pcd,14,50,9.972664524646373
source_2025-12-12_13.00.34/08,target_bolt-3_id-10002.pcd,15,2,9.695827313330229
source_2025-12-12_13.00.34/08,target_bolt-3_id-10002.pcd,15,5,9.601468644897492
source_2025-12-12_13.00.34/08,target_bolt-3_id-10002.pcd,15,10,9.830239592936723
source_2025-12-12_13.00.34/08,target_bolt-3_id-10002.pcd,15,20,10.121888454452193
source_2025-12-12_13.00.34/08,target_bolt-3_id-10002.pcd,15,50,9.964822166240252
source_2025-12-12_13.00.34/08,target_bolt-3_id-10002.pcd,16,2,9.78718487886367
source_2025-12-12_13.00.34/08,target_bolt-3_id-10002.pcd,16,5,9.865373860947143
source_2025-12-12_13.00.34/08,target_bolt-3_id-10002.pcd,16,10,9.938418092596526
source_2025-12-12_13.00.34/08,target_bolt-3_id-10002.pcd,16,20,10.172249544859495
source_2025-12-12_13.00.34/08,target_bolt-3_id-10002.pcd,16,50,9.965911840777864
source_2025-12-12_13.00.34/08,target_bolt-4_id-10127.pcd,10,2,18.43767208056373
source_2025-12-12_13.00.34/08,target_bolt-4_id-10127.pcd,10,5,12.605420279693353
source_2025-12-12_13.00.34/08,target_bolt-4_id-10127.pcd,10,10,11.73042566130795
source_2025-12-12_13.00.34/08,target_bolt-4_id-10127.pcd,10,20,12.711525917566618
source_2025-12-12_13.00.34/08,target_bolt-4_id-10127.pcd,10,50,16.480614889866388
source_2025-12-12_13.00.34/08,target_bolt-4_id-10127.pcd,11,2,14.577637205094987
source_2025-12-12_13.00.34/08,target_bolt-4_id-10127.pcd,11,5,11.988503230666861
source_2025-12-12_13.00.34/08,target_bolt-4_id-10127.pcd,11,10,11.454640079057851
source_2025-12-12_13.00.34/08,target_bolt-4_id-10127.pcd,11,20,11.799863831318923
source_2025-12-12_13.00.34/08,target_bolt-4_id-10127.pcd,11,50,13.707433850088485
source_2025-12-12_13.00.34/08,target_bolt-4_id-10127.pcd,12,2,15.03671520692432
source_2025-12-12_13.00.34/08,target_bolt-4_id-10127.pcd,12,5,11.99453036180185
source_2025-12-12_13.00.34/08,target_bolt-4_id-10127.pcd,12,10,11.283347924561294
source_2025-12-12_13.00.34/08,target_bolt-4_id-10127.pcd,12,20,11.518969952236978
source_2025-12-12_13.00.34/08,target_bolt-4_id-10127.pcd,12,50,12.259821377439573
source_2025-12-12_13.00.34/08,target_bolt-4_id-10127.pcd,13,2,16.711044967613248
source_2025-12-12_13.00.34/08,target_bolt-4_id-10127.pcd,13,5,12.167252201544422
source_2025-12-12_13.00.34/08,target_bolt-4_id-10127.pcd,13,10,11.33150173248655
source_2025-12-12_13.00.34/08,target_bolt-4_id-10127.pcd,13,20,11.359919034048165
source_2025-12-12_13.00.34/08,target_bolt-4_id-10127.pcd,13,50,11.716899891893469
source_2025-12-12_13.00.34/08,target_bolt-4_id-10127.pcd,14,2,19.122051789781196
source_2025-12-12_13.00.34/08,target_bolt-4_id-10127.pcd,14,5,12.53906415079719
source_2025-12-12_13.00.34/08,target_bolt-4_id-10127.pcd,14,10,11.322105939481728
source_2025-12-12_13.00.34/08,target_bolt-4_id-10127.pcd,14,20,11.316748008991752
source_2025-12-12_13.00.34/08,target_bolt-4_id-10127.pcd,14,50,11.480319931617606
source_2025-12-12_13.00.34/08,target_bolt-4_id-10127.pcd,15,2,19.220486970699167
source_2025-12-12_13.00.34/08,target_bolt-4_id-10127.pcd,15,5,12.55138609776121
source_2025-12-12_13.00.34/08,target_bolt-4_id-10127.pcd,15,10,11.316918823735111
source_2025-12-12_13.00.34/08,target_bolt-4_id-10127.pcd,15,20,11.28069799396411
source_2025-12-12_13.00.34/08,target_bolt-4_id-10127.pcd,15,50,11.390550697814504
source_2025-12-12_13.00.34/08,target_bolt-4_id-10127.pcd,16,2,19.520219250803358
source_2025-12-12_13.00.34/08,target_bolt-4_id-10127.pcd,16,5,12.601471262390728
source_2025-12-12_13.00.34/08,target_bolt-4_id-10127.pcd,16,10,11.290938802344437
source_2025-12-12_13.00.34/08,target_bolt-4_id-10127.pcd,16,20,11.29495745705173
source_2025-12-12_13.00.34/08,target_bolt-4_id-10127.pcd,16,50,11.337410050815642
source_2025-12-12_13.00.34/08,target_bolt-3_id-10001.pcd,10,2,39.41949415650393
source_2025-12-12_13.00.34/08,target_bolt-3_id-10001.pcd,10,5,34.994827013694284
source_2025-12-12_13.00.34/08,target_bolt-3_id-10001.pcd,10,10,34.19906826439928
source_2025-12-12_13.00.34/08,target_bolt-3_id-10001.pcd,10,20,34.81259181904925
source_2025-12-12_13.00.34/08,target_bolt-3_id-10001.pcd,10,50,35.48804214455975
source_2025-12-12_13.00.34/08,target_bolt-3_id-10001.pcd,11,2,9.454424423373807
source_2025-12-12_13.00.34/08,target_bolt-3_id-10001.pcd,11,5,4.266939780007839
source_2025-12-12_13.00.34/08,target_bolt-3_id-10001.pcd,11,10,2.1645736714750097
source_2025-12-12_13.00.34/08,target_bolt-3_id-10001.pcd,11,20,2.3283501300092326
source_2025-12-12_13.00.34/08,target_bolt-3_id-10001.pcd,11,50,2.973998306877555
source_2025-12-12_13.00.34/08,target_bolt-3_id-10001.pcd,12,2,9.274857317779853
source_2025-12-12_13.00.34/08,target_bolt-3_id-10001.pcd,12,5,3.7388420204307042
source_2025-12-12_13.00.34/08,target_bolt-3_id-10001.pcd,12,10,1.9381230453363079
source_2025-12-12_13.00.34/08,target_bolt-3_id-10001.pcd,12,20,1.6552454200653024
source_2025-12-12_13.00.34/08,target_bolt-3_id-10001.pcd,12,50,1.9416662723931835
source_2025-12-12_13.00.34/08,target_bolt-3_id-10001.pcd,13,2,21.682062059734527
source_2025-12-12_13.00.34/08,target_bolt-3_id-10001.pcd,13,5,4.5263661342717825
source_2025-12-12_13.00.34/08,target_bolt-3_id-10001.pcd,13,10,1.9556905349324711
source_2025-12-12_13.00.34/08,target_bolt-3_id-10001.pcd,13,20,1.4511556972463766
source_2025-12-12_13.00.34/08,target_bolt-3_id-10001.pcd,13,50,1.553880057288731
source_2025-12-12_13.00.34/08,target_bolt-3_id-10001.pcd,14,2,6.1364528160248915
source_2025-12-12_13.00.34/08,target_bolt-3_id-10001.pcd,14,5,2.7577306695547166
source_2025-12-12_13.00.34/08,target_bolt-3_id-10001.pcd,14,10,1.720519979599901
source_2025-12-12_13.00.34/08,target_bolt-3_id-10001.pcd,14,20,1.4295695154388781
source_2025-12-12_13.00.34/08,target_bolt-3_id-10001.pcd,14,50,1.443239028710046
source_2025-12-12_13.00.34/08,target_bolt-3_id-10001.pcd,15,2,5.982849427617239
source_2025-12-12_13.00.34/08,target_bolt-3_id-10001.pcd,15,5,2.656483240517481
source_2025-12-12_13.00.34/08,target_bolt-3_id-10001.pcd,15,10,1.7490415620358952
source_2025-12-12_13.00.34/08,target_bolt-3_id-10001.pcd,15,20,1.4339461520169803
source_2025-12-12_13.00.34/08,target_bolt-3_id-10001.pcd,15,50,1.4221912964117955
source_2025-12-12_13.00.34/08,target_bolt-3_id-10001.pcd,16,2,4.8164211840619195
source_2025-12-12_13.00.34/08,target_bolt-3_id-10001.pcd,16,5,2.265534205198536
source_2025-12-12_13.00.34/08,target_bolt-3_id-10001.pcd,16,10,1.7998360082808196
source_2025-12-12_13.00.34/08,target_bolt-3_id-10001.pcd,16,20,1.5059907084674367
source_2025-12-12_13.00.34/08,target_bolt-3_id-10001.pcd,16,50,1.4287549944216889
source_2025-12-12_13.00.34/08,target_bolt-4_id-10065.pcd,10,2,21.467727691279116
